identity,source_path,aligned_path,split,group_id,confidence,success,error
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00276_photometric_0440.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00276_aug_vid0_frame00276_photometric_0440.jpg,enrollment,vid0_frame00276,,false,No face detected.
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00276_snow_0145.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00276_aug_vid0_frame00276_snow_0145.jpg,enrollment,vid0_frame00276,0.886915,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00276.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00276_raw_vid0_frame00276.jpg,enrollment,vid0_frame00276,0.998869,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00132_combined_0297.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00132_aug_vid0_frame00132_combined_0297.jpg,enrollment,vid0_frame00132,0.998939,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00132_geometric_0379.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00132_aug_vid0_frame00132_geometric_0379.jpg,enrollment,vid0_frame00132,0.999947,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00132.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00132_raw_vid0_frame00132.jpg,enrollment,vid0_frame00132,0.999894,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00342_combined_0437.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00342_aug_vid0_frame00342_combined_0437.jpg,enrollment,vid0_frame00342,0.997865,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00342.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00342_raw_vid0_frame00342.jpg,enrollment,vid0_frame00342,0.999721,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00306_combined_0112.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00306_aug_vid0_frame00306_combined_0112.jpg,enrollment,vid0_frame00306,0.999771,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00306_occlusion_0154.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00306_aug_vid0_frame00306_occlusion_0154.jpg,enrollment,vid0_frame00306,0.999838,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00306_photometric_0010.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00306_aug_vid0_frame00306_photometric_0010.jpg,enrollment,vid0_frame00306,0.999565,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00306_snow_0271.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00306_aug_vid0_frame00306_snow_0271.jpg,enrollment,vid0_frame00306,0.981711,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00306.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00306_raw_vid0_frame00306.jpg,enrollment,vid0_frame00306,0.999838,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00144_combined_0422.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00144_aug_vid0_frame00144_combined_0422.jpg,enrollment,vid0_frame00144,0.999767,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00144_fog_0171.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00144_aug_vid0_frame00144_fog_0171.jpg,enrollment,vid0_frame00144,0.912697,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00144.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00144_raw_vid0_frame00144.jpg,enrollment,vid0_frame00144,0.999915,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00411_geometric_0040.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00411_aug_vid0_frame00411_geometric_0040.jpg,enrollment,vid0_frame00411,0.999917,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00411_geometric_0391.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00411_aug_vid0_frame00411_geometric_0391.jpg,enrollment,vid0_frame00411,0.999995,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00411_occlusion_0352.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00411_aug_vid0_frame00411_occlusion_0352.jpg,enrollment,vid0_frame00411,0.999877,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00411_photometric_0018.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00411_aug_vid0_frame00411_photometric_0018.jpg,enrollment,vid0_frame00411,0.999881,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00411.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00411_raw_vid0_frame00411.jpg,enrollment,vid0_frame00411,0.999878,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00147_combined_0117.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00147_aug_vid0_frame00147_combined_0117.jpg,enrollment,vid0_frame00147,0.999942,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00147.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00147_raw_vid0_frame00147.jpg,enrollment,vid0_frame00147,0.999934,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00444_combined_0424.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00444_aug_vid0_frame00444_combined_0424.jpg,enrollment,vid0_frame00444,0.999994,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00444.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00444_raw_vid0_frame00444.jpg,enrollment,vid0_frame00444,0.999993,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00447_fog_0108.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00447_aug_vid0_frame00447_fog_0108.jpg,enrollment,vid0_frame00447,0.998817,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00447_fog_0329.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00447_aug_vid0_frame00447_fog_0329.jpg,enrollment,vid0_frame00447,0.999079,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00447.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00447_raw_vid0_frame00447.jpg,enrollment,vid0_frame00447,0.999968,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00009_combined_0193.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00009_aug_vid0_frame00009_combined_0193.jpg,enrollment,vid0_frame00009,0.999780,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00009_photometric_0116.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00009_aug_vid0_frame00009_photometric_0116.jpg,enrollment,vid0_frame00009,0.999642,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00009.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00009_raw_vid0_frame00009.jpg,enrollment,vid0_frame00009,0.999592,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00138_snow_0326.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00138_aug_vid0_frame00138_snow_0326.jpg,enrollment,vid0_frame00138,0.970476,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00138.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00138_raw_vid0_frame00138.jpg,enrollment,vid0_frame00138,0.999962,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00249_combined_0449.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00249_aug_vid0_frame00249_combined_0449.jpg,enrollment,vid0_frame00249,0.994695,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00249_geometric_0035.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00249_aug_vid0_frame00249_geometric_0035.jpg,enrollment,vid0_frame00249,0.998267,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00249.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00249_raw_vid0_frame00249.jpg,enrollment,vid0_frame00249,0.999750,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00180_combined_0197.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00180_aug_vid0_frame00180_combined_0197.jpg,enrollment,vid0_frame00180,0.995928,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00180_geometric_0159.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00180_aug_vid0_frame00180_geometric_0159.jpg,enrollment,vid0_frame00180,0.998326,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00180_geometric_0296.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00180_aug_vid0_frame00180_geometric_0296.jpg,enrollment,vid0_frame00180,0.992640,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00180_photometric_0066.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00180_aug_vid0_frame00180_photometric_0066.jpg,enrollment,vid0_frame00180,0.996757,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00180.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00180_raw_vid0_frame00180.jpg,enrollment,vid0_frame00180,,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00330_photometric_0076.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00330_aug_vid0_frame00330_photometric_0076.jpg,enrollment,vid0_frame00330,0.999681,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00330_rain_0053.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00330_aug_vid0_frame00330_rain_0053.jpg,enrollment,vid0_frame00330,0.996191,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00330_snow_0382.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00330_aug_vid0_frame00330_snow_0382.jpg,enrollment,vid0_frame00330,0.996389,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00330.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00330_raw_vid0_frame00330.jpg,enrollment,vid0_frame00330,0.999574,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00066_snow_0199.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00066_aug_vid0_frame00066_snow_0199.jpg,enrollment,vid0_frame00066,,false,No face detected.
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00066.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00066_raw_vid0_frame00066.jpg,enrollment,vid0_frame00066,0.997429,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00360_fog_0251.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00360_aug_vid0_frame00360_fog_0251.jpg,enrollment,vid0_frame00360,0.990175,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00360_photometric_0189.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00360_aug_vid0_frame00360_photometric_0189.jpg,enrollment,vid0_frame00360,0.999787,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00360.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00360_raw_vid0_frame00360.jpg,enrollment,vid0_frame00360,,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00420_photometric_0204.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00420_aug_vid0_frame00420_photometric_0204.jpg,enrollment,vid0_frame00420,0.999731,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00420.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00420_raw_vid0_frame00420.jpg,enrollment,vid0_frame00420,0.999863,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00279_geometric_0229.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00279_aug_vid0_frame00279_geometric_0229.jpg,enrollment,vid0_frame00279,0.994826,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00279_geometric_0262.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00279_aug_vid0_frame00279_geometric_0262.jpg,enrollment,vid0_frame00279,0.996053,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00279_photometric_0278.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00279_aug_vid0_frame00279_photometric_0278.jpg,enrollment,vid0_frame00279,0.978393,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00279_photometric_0348.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00279_aug_vid0_frame00279_photometric_0348.jpg,enrollment,vid0_frame00279,0.998929,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00279_photometric_0400.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00279_aug_vid0_frame00279_photometric_0400.jpg,enrollment,vid0_frame00279,0.997668,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00279.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00279_raw_vid0_frame00279.jpg,enrollment,vid0_frame00279,0.998416,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00018_geometric_0375.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00018_aug_vid0_frame00018_geometric_0375.jpg,enrollment,vid0_frame00018,0.999847,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00018_geometric_0413.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00018_aug_vid0_frame00018_geometric_0413.jpg,enrollment,vid0_frame00018,0.995896,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00018.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00018_raw_vid0_frame00018.jpg,enrollment,vid0_frame00018,0.999654,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00036_geometric_0186.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00036_aug_vid0_frame00036_geometric_0186.jpg,enrollment,vid0_frame00036,0.996346,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00036.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00036_raw_vid0_frame00036.jpg,enrollment,vid0_frame00036,0.999744,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00078_combined_0169.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00078_aug_vid0_frame00078_combined_0169.jpg,enrollment,vid0_frame00078,0.999766,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00078_combined_0364.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00078_aug_vid0_frame00078_combined_0364.jpg,enrollment,vid0_frame00078,0.999850,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00078_geometric_0242.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00078_aug_vid0_frame00078_geometric_0242.jpg,enrollment,vid0_frame00078,0.999850,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00078_photometric_0212.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00078_aug_vid0_frame00078_photometric_0212.jpg,enrollment,vid0_frame00078,0.998070,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00078.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00078_raw_vid0_frame00078.jpg,enrollment,vid0_frame00078,0.998280,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00321_geometric_0032.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00321_aug_vid0_frame00321_geometric_0032.jpg,enrollment,vid0_frame00321,0.998618,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00321_geometric_0248.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00321_aug_vid0_frame00321_geometric_0248.jpg,enrollment,vid0_frame00321,0.999147,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00321_photometric_0103.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00321_aug_vid0_frame00321_photometric_0103.jpg,enrollment,vid0_frame00321,0.999839,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00321_snow_0299.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00321_aug_vid0_frame00321_snow_0299.jpg,enrollment,vid0_frame00321,0.998803,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00321.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00321_raw_vid0_frame00321.jpg,enrollment,vid0_frame00321,0.999679,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00324_occlusion_0013.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00324_aug_vid0_frame00324_occlusion_0013.jpg,enrollment,vid0_frame00324,0.999773,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\raw_vid0_frame00324.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00324_raw_vid0_frame00324.jpg,enrollment,vid0_frame00324,0.999769,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00453_combined_0063.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00453_aug_vid0_frame00453_combined_0063.jpg,enrollment,vid0_frame00453,0.999836,true,
Frentzen,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\training_images_augmented_v2\Frentzen\aug_vid0_frame00453_combined_0285.jpg,C:\Users\main\Frentzen\Project\ISD\frentzen\frentzen\artifacts\aligned_faces\enrollment\Frentzen\vid0_frame00453_aug_vid0_frame00453_combined_0285.jpg,enrollment,vid0_frame00453,0.999797,true,
